plot,frequency,height,landuse,value,landscape,Time,species,transmission,ambient.noise,excess_attenuation,extinction,extinction_species,area_ha,tree_density,basal_area_m2_ha,tree_height_m,crown_base_height_m,understory_density,understory_height_m,pred_species,rel_pred_species
HO1,12,2,Oil palm,measured,Harapan,sunrise,NA,-10.55448115,32.63727463,8.935287349,4.500682704,NA,2.595341829,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,12,2,Oil palm,measured,Harapan,sunset,NA,-10.55448115,NA,8.935287349,NA,NA,NA,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,12,5,Oil palm,measured,Harapan,sunrise,NA,-11.34632839,32.63727463,18.6249168,4.574501147,NA,4.172424407,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,12,5,Oil palm,measured,Harapan,sunset,NA,-11.34632839,NA,18.6249168,NA,NA,NA,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,13,0.1,Oil palm,extrapolated,Harapan,sunrise,NA,-11.91429712,33.90944576,NA,3.918339684,NA,0.845849985,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,13,0.1,Oil palm,extrapolated,Harapan,sunset,NA,-11.91429712,41.46564007,NA,3.271540135,NA,0.2279609,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,13,2,Oil palm,extrapolated,Harapan,sunrise,NA,-10.26553126,33.90944576,NA,4.497489872,NA,2.559582842,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,13,2,Oil palm,extrapolated,Harapan,sunset,NA,-10.26553126,41.46564007,NA,3.759437242,NA,0.583105584,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,13,5,Oil palm,extrapolated,Harapan,sunrise,NA,-10.52181584,33.90944576,NA,4.775459185,NA,6.238993587,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,13,5,Oil palm,extrapolated,Harapan,sunset,NA,-10.52181584,41.46564007,NA,3.960735742,NA,1.140260337,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,14,0.1,Oil palm,extrapolated,Harapan,sunrise,NA,-11.45765943,34.46154896,NA,4.003020953,NA,0.977210099,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,14,0.1,Oil palm,extrapolated,Harapan,sunset,NA,-11.45765943,41.44895599,NA,3.386361277,NA,0.281844592,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,14,2,Oil palm,extrapolated,Harapan,sunrise,NA,-9.97658137,34.46154896,NA,4.568027999,NA,2.930811368,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,14,2,Oil palm,extrapolated,Harapan,sunset,NA,-9.97658137,41.44895599,NA,3.866796006,NA,0.719967846,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,14,5,Oil palm,extrapolated,Harapan,sunset,NA,-9.697303284,41.44895599,NA,4.279534878,NA,2.177058999,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,14,5,Oil palm,extrapolated,Harapan,sunrise,cicada,-9.697303284,34.46154896,NA,5.091416639,7.098275047,11.79359173,140,1554.7748,13.39,5.9,0.0127104,0.2464,19.36746235,0.57140668
HO1,15,0.1,Oil palm,extrapolated,Harapan,sunrise,NA,-11.00102174,33.65736227,NA,4.224627287,NA,1.491400606,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,15,0.1,Oil palm,extrapolated,Harapan,sunset,NA,-11.00102174,41.46715732,NA,3.511541248,NA,0.356524552,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,15,2,Oil palm,extrapolated,Harapan,sunrise,NA,-9.687631479,33.65736227,NA,4.784523475,NA,4.502391931,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,15,2,Oil palm,extrapolated,Harapan,sunset,NA,-9.687631479,41.46715732,NA,3.978139564,NA,0.897160486,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,15,5,Oil palm,extrapolated,Harapan,sunrise,NA,-8.872790733,33.65736227,NA,5.631671434,NA,35.23428593,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,15,5,Oil palm,extrapolated,Harapan,sunset,NA,-8.872790733,41.46715732,NA,4.64760242,NA,4.573140729,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,16,0.1,Oil palm,measured,Harapan,sunrise,NA,-10.54438406,31.300294,8.673447029,4.620094021,NA,3.24376736,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,16,0.1,Oil palm,measured,Harapan,sunset,NA,-10.54438406,NA,8.673447029,NA,NA,NA,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,16,2,Oil palm,measured,Harapan,sunrise,NA,-9.398681588,31.300294,3.370275142,5.181585423,NA,9.950437038,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,16,2,Oil palm,measured,Harapan,sunset,NA,-9.398681588,NA,3.370275142,NA,NA,NA,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,16,5,Oil palm,measured,Harapan,sunrise,NA,-8.048278182,31.300294,-0.395933385,6.484885646,NA,198.452554,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,16,5,Oil palm,measured,Harapan,sunset,NA,-8.048278182,NA,-0.395933385,NA,NA,NA,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,17,0.1,Oil palm,extrapolated,Harapan,sunrise,NA,-10.84745698,28.1683542,NA,4.780087179,NA,4.469046126,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,17,0.1,Oil palm,extrapolated,Harapan,sunset,NA,-10.84745698,41.45164843,NA,3.55480815,NA,0.384986139,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,17,2,Oil palm,extrapolated,Harapan,sunrise,NA,-9.615011943,28.1683542,NA,5.400012786,NA,15.60843907,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,17,2,Oil palm,extrapolated,Harapan,sunset,NA,-9.615011943,41.45164843,NA,4.014819767,NA,0.971893688,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,17,5,Oil palm,extrapolated,Harapan,sunrise,NA,-8.507711077,28.1683542,NA,6.605612562,NA,262.503035,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,17,5,Oil palm,extrapolated,Harapan,sunset,NA,-8.507711077,41.45164843,NA,4.85191353,NA,6.972369599,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,18,0.1,Oil palm,extrapolated,Harapan,sunrise,NA,-11.1505299,25.50536572,NA,4.88933292,NA,5.562806408,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,18,0.1,Oil palm,extrapolated,Harapan,sunset,NA,-11.1505299,41.44443115,NA,3.458942148,NA,0.3178429,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,18,2,Oil palm,extrapolated,Harapan,sunrise,NA,-9.831342298,25.50536572,NA,5.577849246,NA,23.07599209,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,18,2,Oil palm,extrapolated,Harapan,sunset,NA,-9.831342298,41.44443115,NA,3.941148195,NA,0.853659966,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,18,5,Oil palm,extrapolated,Harapan,sunrise,NA,-8.967143973,25.50536572,NA,6.659563878,NA,300.8181088,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,18,5,Oil palm,extrapolated,Harapan,sunset,NA,-8.967143973,41.44443115,NA,4.637818036,NA,4.577952656,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,19,0.1,Oil palm,extrapolated,Harapan,sunrise,NA,-11.45360283,23.01198782,NA,4.978005059,NA,6.645131624,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,19,0.1,Oil palm,extrapolated,Harapan,sunset,NA,-11.45360283,41.51776608,NA,3.361108976,NA,0.261374783,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,19,2,Oil palm,extrapolated,Harapan,sunrise,NA,-10.04767265,23.01198782,NA,5.747924875,NA,34.16103006,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,19,2,Oil palm,extrapolated,Harapan,sunset,NA,-10.04767265,41.51776608,NA,3.869355305,NA,0.75746802,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,19,5,Oil palm,extrapolated,Harapan,sunrise,NA,-9.426576869,23.01198782,NA,6.690379892,NA,327.1965567,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,19,5,Oil palm,extrapolated,Harapan,sunset,NA,-9.426576869,41.51776608,NA,4.432066775,NA,3.044544473,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,20,0.1,Oil palm,extrapolated,Harapan,sunrise,NA,-11.75667575,20.80003623,NA,5.038170337,NA,7.497963171,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,20,0.1,Oil palm,extrapolated,Harapan,sunset,NA,-11.75667575,41.60254725,NA,3.267341593,NA,0.216691248,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,20,2,Oil palm,extrapolated,Harapan,sunrise,NA,-10.26400301,20.80003623,NA,5.899042899,NA,49.13961191,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,20,2,Oil palm,extrapolated,Harapan,sunset,NA,-10.26400301,41.60254725,NA,3.804837457,NA,0.684335639,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,20,5,Oil palm,extrapolated,Harapan,sunrise,NA,-9.886009764,20.80003623,NA,6.686776112,NA,330.4058794,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,20,5,Oil palm,extrapolated,Harapan,sunset,NA,-9.886009764,41.60254725,NA,4.241473159,NA,2.082016702,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,21,0.1,Oil palm,extrapolated,Harapan,sunrise,NA,-12.05974867,NA,NA,NA,NA,NA,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,21,0.1,Oil palm,extrapolated,Harapan,sunset,NA,-12.05974867,41.12653841,NA,3.224816799,NA,0.199042225,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,21,2,Oil palm,extrapolated,Harapan,sunrise,NA,-10.48033336,NA,NA,NA,NA,NA,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,21,2,Oil palm,extrapolated,Harapan,sunset,NA,-10.48033336,41.12653841,NA,3.802958981,NA,0.703650864,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,21,5,Oil palm,extrapolated,Harapan,sunrise,NA,-10.34544266,NA,NA,NA,NA,NA,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,21,5,Oil palm,extrapolated,Harapan,sunset,NA,-10.34544266,41.12653841,NA,4.127945829,NA,1.667727913,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,22,0.1,Oil palm,extrapolated,Harapan,sunrise,NA,-12.3628216,NA,NA,NA,NA,NA,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,22,0.1,Oil palm,extrapolated,Harapan,sunset,NA,-12.3628216,40.32889167,NA,3.210413224,NA,0.193412869,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,22,2,Oil palm,extrapolated,Harapan,sunrise,NA,-10.69666372,NA,NA,NA,NA,NA,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,22,2,Oil palm,extrapolated,Harapan,sunset,NA,-10.69666372,40.32889167,NA,3.837833372,NA,0.781132788,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,22,5,Oil palm,extrapolated,Harapan,sunrise,NA,-10.80487556,NA,NA,NA,NA,NA,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,22,5,Oil palm,extrapolated,Harapan,sunset,NA,-10.80487556,40.32889167,NA,4.057476396,NA,1.458734693,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,23,0.1,Oil palm,extrapolated,Harapan,sunrise,NA,-12.66589452,NA,NA,NA,NA,NA,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,23,0.1,Oil palm,extrapolated,Harapan,sunset,NA,-12.66589452,41.1759425,NA,3.066745103,NA,0.145103661,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,23,2,Oil palm,extrapolated,Harapan,sunrise,NA,-10.91299407,NA,NA,NA,NA,NA,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,23,2,Oil palm,extrapolated,Harapan,sunset,NA,-10.91299407,41.1759425,NA,3.715161127,NA,0.626016352,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,23,5,Oil palm,extrapolated,Harapan,sunrise,NA,-11.26430845,NA,NA,NA,NA,NA,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,23,5,Oil palm,extrapolated,Harapan,sunset,NA,-11.26430845,41.1759425,NA,3.821508912,NA,0.900242424,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,24,0.1,Oil palm,extrapolated,Harapan,sunrise,NA,-12.96896744,NA,NA,NA,NA,NA,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,24,0.1,Oil palm,extrapolated,Harapan,sunset,NA,-12.96896744,42.88687164,NA,2.863119903,NA,0.096550706,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,24,2,Oil palm,extrapolated,Harapan,sunrise,NA,-11.12932443,NA,NA,NA,NA,NA,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,24,2,Oil palm,extrapolated,Harapan,sunset,NA,-11.12932443,42.88687164,NA,3.513149282,NA,0.424021653,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,24,5,Oil palm,extrapolated,Harapan,sunrise,NA,-11.72374135,NA,NA,NA,NA,NA,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,24,5,Oil palm,extrapolated,Harapan,sunset,NA,-11.72374135,42.88687164,NA,3.515590057,NA,0.478332651,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,25,0.1,Oil palm,extrapolated,Harapan,sunrise,NA,-13.27204037,NA,NA,NA,NA,NA,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,25,0.1,Oil palm,extrapolated,Harapan,sunset,NA,-13.27204037,43.75608596,NA,2.732257593,NA,0.074312977,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,25,2,Oil palm,extrapolated,Harapan,sunrise,NA,-11.34565478,NA,NA,NA,NA,NA,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,25,2,Oil palm,extrapolated,Harapan,sunset,NA,-11.34565478,43.75608596,NA,3.397742334,NA,0.342544749,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,25,5,Oil palm,extrapolated,Harapan,sunrise,NA,-12.18317424,NA,NA,NA,NA,NA,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,25,5,Oil palm,extrapolated,Harapan,sunset,NA,-12.18317424,43.75608596,NA,3.311469127,NA,0.314054851,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,26,0.1,Oil palm,extrapolated,Harapan,sunrise,NA,-13.57511329,NA,NA,NA,NA,NA,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,26,0.1,Oil palm,extrapolated,Harapan,sunset,NA,-13.57511329,43.50583718,NA,2.689766346,NA,0.068261138,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,26,2,Oil palm,extrapolated,Harapan,sunrise,NA,-11.56198514,NA,NA,NA,NA,NA,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,26,2,Oil palm,extrapolated,Harapan,sunset,NA,-11.56198514,43.50583718,NA,3.39380644,NA,0.348422042,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,26,5,Oil palm,extrapolated,Harapan,sunrise,NA,-12.64260714,NA,NA,NA,NA,NA,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,26,5,Oil palm,extrapolated,Harapan,sunset,NA,-12.64260714,43.50583718,NA,3.224782268,NA,0.263723528,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,27,0.1,Oil palm,extrapolated,Harapan,sunrise,NA,-13.87818622,NA,NA,NA,NA,NA,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,27,0.1,Oil palm,extrapolated,Harapan,sunset,NA,-13.87818622,41.74481052,NA,2.758087258,NA,0.078269512,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,27,2,Oil palm,extrapolated,Harapan,sunrise,NA,-11.77831549,NA,NA,NA,NA,NA,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,27,2,Oil palm,extrapolated,Harapan,sunset,NA,-11.77831549,41.74481052,NA,3.53775106,NA,0.48264516,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,27,5,Oil palm,extrapolated,Harapan,sunrise,NA,-13.10204003,NA,NA,NA,NA,NA,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,27,5,Oil palm,extrapolated,Harapan,sunset,NA,-13.10204003,41.74481052,NA,3.280081243,NA,0.298616722,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,28,0.1,Oil palm,extrapolated,Harapan,sunrise,NA,-14.18125914,NA,NA,NA,NA,NA,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,28,0.1,Oil palm,extrapolated,Harapan,sunset,NA,-14.18125914,40.81339446,NA,2.764939787,NA,0.079357374,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,28,2,Oil palm,extrapolated,Harapan,sunrise,NA,-11.99464585,NA,NA,NA,NA,NA,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,28,2,Oil palm,extrapolated,Harapan,sunset,NA,-11.99464585,40.81339446,NA,3.603201974,NA,0.566622547,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,28,5,Oil palm,extrapolated,Harapan,sunrise,NA,-13.56147293,NA,NA,NA,NA,NA,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,28,5,Oil palm,extrapolated,Harapan,sunset,NA,-13.56147293,40.81339446,NA,3.259471627,NA,0.287883816,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,29,0.1,Oil palm,extrapolated,Harapan,sunrise,NA,-14.48433206,NA,NA,NA,NA,NA,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,29,0.1,Oil palm,extrapolated,Harapan,sunset,NA,-14.48433206,41.16219022,NA,2.683034399,NA,0.067364624,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,29,2,Oil palm,extrapolated,Harapan,sunrise,NA,-12.2109762,NA,NA,NA,NA,NA,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,29,2,Oil palm,extrapolated,Harapan,sunset,NA,-12.2109762,41.16219022,NA,3.546765435,NA,0.514063499,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,29,5,Oil palm,extrapolated,Harapan,sunrise,NA,-14.02090583,NA,NA,NA,NA,NA,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,29,5,Oil palm,extrapolated,Harapan,sunset,NA,-14.02090583,41.16219022,NA,3.130805551,NA,0.220710022,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,30,0.1,Oil palm,extrapolated,Harapan,sunrise,NA,-14.78740499,NA,NA,NA,NA,NA,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,30,0.1,Oil palm,extrapolated,Harapan,sunset,NA,-14.78740499,42.16670204,NA,2.560096126,NA,0.052675292,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,30,2,Oil palm,extrapolated,Harapan,sunrise,NA,-12.42730656,NA,NA,NA,NA,NA,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,30,2,Oil palm,extrapolated,Harapan,sunset,NA,-12.42730656,42.16670204,NA,3.429104174,NA,0.409121844,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,30,5,Oil palm,extrapolated,Harapan,sunrise,NA,-14.48033872,NA,NA,NA,NA,NA,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,30,5,Oil palm,extrapolated,Harapan,sunset,NA,-14.48033872,42.16670204,NA,2.955306146,NA,0.153070706,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,31,0.1,Oil palm,extrapolated,Harapan,sunrise,NA,-15.09047791,NA,NA,NA,NA,NA,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,31,0.1,Oil palm,extrapolated,Harapan,sunset,NA,-15.09047791,42.94862323,NA,2.456856871,NA,0.042845108,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,31,2,Oil palm,extrapolated,Harapan,sunrise,NA,-12.64363691,NA,NA,NA,NA,NA,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,31,2,Oil palm,extrapolated,Harapan,sunset,NA,-12.64363691,42.94862323,NA,3.334602886,NA,0.341195489,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,31,5,Oil palm,extrapolated,Harapan,sunrise,NA,-14.93977162,NA,NA,NA,NA,NA,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,31,5,Oil palm,extrapolated,Harapan,sunset,NA,-14.93977162,42.94862323,NA,2.807664631,NA,0.112488716,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,32,0.1,Oil palm,extrapolated,Harapan,sunrise,NA,-15.39355083,NA,NA,NA,NA,NA,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,32,0.1,Oil palm,extrapolated,Harapan,sunset,NA,-15.39355083,43.20676765,NA,2.391739357,NA,0.03761216,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,32,2,Oil palm,extrapolated,Harapan,sunrise,NA,-12.85996727,NA,NA,NA,NA,NA,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,32,2,Oil palm,extrapolated,Harapan,sunset,NA,-12.85996727,43.20676765,NA,3.291519093,NA,0.316678619,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,32,5,Oil palm,extrapolated,Harapan,sunrise,NA,-15.39920451,NA,NA,NA,NA,NA,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,32,5,Oil palm,extrapolated,Harapan,sunset,NA,-15.39920451,43.20676765,NA,2.708954896,NA,0.091638247,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,33,0.1,Oil palm,extrapolated,Harapan,sunrise,NA,-15.69662376,NA,NA,NA,NA,NA,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,33,0.1,Oil palm,extrapolated,Harapan,sunset,NA,-15.69662376,40.89872552,NA,2.49279299,NA,0.046046259,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,33,2,Oil palm,extrapolated,Harapan,sunrise,NA,-13.07629762,NA,NA,NA,NA,NA,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,33,2,Oil palm,extrapolated,Harapan,sunset,NA,-13.07629762,40.89872552,NA,3.494155828,NA,0.493442182,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,33,5,Oil palm,extrapolated,Harapan,sunrise,NA,-15.85863741,NA,NA,NA,NA,NA,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,33,5,Oil palm,extrapolated,Harapan,sunset,NA,-15.85863741,40.89872552,NA,2.81033974,NA,0.114169551,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,34,0.1,Oil palm,extrapolated,Harapan,sunrise,NA,-15.99969668,NA,NA,NA,NA,NA,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,34,0.1,Oil palm,extrapolated,Harapan,sunset,NA,-15.99969668,38.43683683,NA,2.599655868,NA,0.057031797,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,34,2,Oil palm,extrapolated,Harapan,sunrise,NA,-13.29262798,NA,NA,NA,NA,NA,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,34,2,Oil palm,extrapolated,Harapan,sunset,NA,-13.29262798,38.43683683,NA,3.712996044,NA,0.793815116,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,34,5,Oil palm,extrapolated,Harapan,sunrise,NA,-16.3180703,NA,NA,NA,NA,NA,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,34,5,Oil palm,extrapolated,Harapan,sunset,NA,-16.3180703,38.43683683,NA,2.918678273,NA,0.14431588,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,35,0.1,Oil palm,extrapolated,Harapan,sunrise,NA,-16.3027696,NA,NA,NA,NA,NA,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,35,0.1,Oil palm,extrapolated,Harapan,sunset,NA,-16.3027696,38.13070292,NA,2.570166611,NA,0.053766379,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,35,2,Oil palm,extrapolated,Harapan,sunrise,NA,-13.50895834,NA,NA,NA,NA,NA,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,35,2,Oil palm,extrapolated,Harapan,sunset,NA,-13.50895834,38.13070292,NA,3.725848107,NA,0.826328203,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,35,5,Oil palm,extrapolated,Harapan,sunrise,NA,-16.7775032,NA,NA,NA,NA,NA,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,35,5,Oil palm,extrapolated,Harapan,sunset,NA,-16.7775032,38.13070292,NA,2.865203594,NA,0.129326503,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,36,0.1,Oil palm,extrapolated,Harapan,sunrise,NA,-16.60584253,NA,NA,NA,NA,NA,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,36,0.1,Oil palm,extrapolated,Harapan,sunset,NA,-16.60584253,38.2561008,NA,2.515735019,NA,0.048219168,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,36,2,Oil palm,extrapolated,Harapan,sunrise,NA,-13.72528869,NA,NA,NA,NA,NA,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,36,2,Oil palm,extrapolated,Harapan,sunset,NA,-13.72528869,38.2561008,NA,3.697957791,NA,0.788728013,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
HO1,36,5,Oil palm,extrapolated,Harapan,sunrise,NA,-17.23693609,NA,NA,NA,NA,NA,140,1554.7748,13.39,5.9,0.0127104,0.2464,NA,NA
